Hotel_id,suggest1,suggest2,suggest3,suggest4,suggest5
4266,2461,4186,148,4259,2873
4267,4223,3968,4032,3991,6039
4268,4268,1346,3165,1721,3980
4269,4269,3560,4332,4243,4204
4270,1840,4235,5749,4177,4208
4271,3511,2334,1734,28,4665
4272,1807,4131,5784,4317,2376
4273,4273,1042,4229,3600,3329
4274,4285,4080,4053,4219,4231
4275,4311,4340,3592,3156,4528
4276,4130,3398,6148,2923,4227
4277,4277,3513,3603,1601,1764
4278,3825,3709,4509,3153,707
4279,4282,4176,2677,3460,4517
4280,6156,6160,3951,4309,3990
4281,4148,77,4063,3073,3989
4282,4279,4176,2677,3460,4517
4283,6174,5523,6924,484,1335
4284,4284,4306,4511,2767,4038
4285,4080,4053,4230,4231,4274
4286,4201,2465,4434,7044,792
4287,1465,1157,2139,3611,4499
4288,5899,4155,4069,4470,4101
4289,4265,4261,4453,3133,3976
4290,6046,6157,865,4722,4715
4291,4193,4216,4258,4303,3922
4292,4533,3082,4206,3928,4292
4293,4014,3096,3144,4727,4451
4294,4533,3082,4206,3928,4292
4295,4295,4002,229,4097,4423
4296,4070,4157,4178,5887,4256
4297,3205,1966,3974,4333,2327
4298,4160,3963,4298,4237,2202
4299,3641,1933,215,4693,5252
4300,1063,3590,3413,2262,6411
4301,3999,4530,4524,4301,3162
4302,4123,4326,2166,3939,6382
4303,3922,5747,4258,6113,5794
4304,6153,3773,4548,4355,4339
4305,3990,3996,4041,4309,3951
4306,4284,4306,4511,2767,4038
4307,2093,1516,4489,1902,4401
4308,4521,1640,3602,4124,3584
4309,4309,3990,4305,4041,3996
4310,1680,3912,4397,4192,1669
4311,4311,4340,3592,3156,4528
4312,4312,2215,6931,6800,2541
4313,4313,3151,4318,2904,4348
4314,3453,4003,3577,4550,7011
4315,3889,3155,4158,4719,4726
4316,5902,945,3880,2386,6638
4317,2376,5784,3097,2412,4272
4318,4349,4313,3151,2904,4033
4319,3204,4257,3125,3566,5588
4320,4295,4002,229,4097,4423
4321,3918,2876,4141,3957,4268
4322,1447,5269,2869,3944,7002
4323,4215,307,4515,4065,4762
4324,4342,3137,4218,4254,4251
4325,4379,6150,1228,6026,2845
4326,4123,4326,2166,3939,6382
4327,6038,1520,6180,4496,3716
4328,3685,5758,5781,2453,4207
4329,4539,4021,2468,4500,4245
4330,6731,5316,5323,32,7005
4331,4472,3535,491,5621,7045
4332,3560,4067,4269,4243,4204
4333,3974,2327,3555,4181,4297
4334,3143,1570,6114,951,1031
4335,4335,6156,4280,4225,3601
4336,2439,3903,4336,4492,4079
4337,670,1775,1540,3723,4125
4338,4338,4260,4309,3951,3990
4339,4548,4304,6153,3773,4355
4340,4311,4340,3592,3156,4528
4341,5817,4988,4728,4534,6108
4342,4324,3137,4218,3804,4251
4343,4195,3987,4105,4440,4537
4344,4512,4011,1039,3580,4344
4345,59,3843,6228,4947,2309
4346,6159,2885,2939,3756,3934
4347,4365,4408,3146,4203,3955
4348,6146,4349,4313,3151,4318
4349,4313,3151,4318,2904,4348
4350,3374,6926,6155,4398,2669
4351,5986,4163,4191,2603,3364
4352,2542,4357,6145,4237,4160
4353,6100,4725,3953,3115,3993
4354,1604,3557,3599,3955,4052
4355,4304,6153,3773,4548,4458
4356,2206,750,4819,4119,5718
4357,2542,4352,3963,4055,4160
4358,3934,3150,3158,3977,6159
4359,198,2409,2369,3107,2959
4360,3005,2022,1014,883,2954
4361,1927,5753,4361,3517,4372
4362,3145,3159,2587,2462,6142
4363,5846,4187,4196,3943,4180
4364,4715,865,6157,6046,4290
4365,4408,3146,4203,3955,4052
4366,3083,827,2343,2341,1043
4367,3732,2412,3097,4317,2376
4368,959,4413,4368,1523,2449
4369,1347,122,2860,5888,6109
4370,3214,3520,4370,913,3512
4371,5394,452,3314,5279,4650
4372,1927,4361,815,5753,3517
4373,4252,4405,846,866,5944
4374,2862,4393,3998,4416,6137
4375,3886,3669,1812,2856,3351
4376,5890,3184,1777,6137,4416
4377,1659,1887,5347,5995,3741
4378,3449,3191,3190,896,3446
4379,6150,1228,6026,4325,2166
4380,3449,3191,3190,896,3446
4381,774,5710,2435,5622,125
4382,1298,3280,267,3318,3954
4383,2815,5570,822,449,3816
4384,1774,3534,1599,3408,2033
4385,6382,3939,4302,4326,4123
4386,2366,3908,1462,1892,3543
4387,3015,3196,3086,93,2394
4388,788,3045,4388,5969,3463
4389,2497,3423,2534,1946,2838
4390,3370,3711,3820,7051,4677
4391,4717,6594,3932,4112,4199
4392,6736,6418,6466,6666,6557
4393,2862,4374,4416,6137,3998
4394,3616,2868,5909,2860,206
4395,3043,3899,1100,2041,3806
4396,4402,2348,290,2381,736
4397,4192,1669,4138,3912,1680
4398,6155,2669,6926,3374,4350
4399,2281,2130,3249,2047,2303
4400,830,384,4428,5769,104
4401,1902,2093,4307,1516,4489
4402,4396,2381,290,2348,4372
4403,5792,5989,3747,7048,581
4404,4404,825,6133,712,5990
4405,4373,4252,846,866,5976
4406,4406,3779,781,177,3258
4407,5748,3307,620,195,259
4408,4408,3146,4203,3955,4052
4409,4506,3860,4409,2927,4479
4410,3715,1549,1641,5533,683
4411,4432,3499,2368,2385,3657
4412,3515,3882,3029,1752,5642
4413,959,4413,4368,1523,2449
4414,3382,2396,3057,6364,4966
4415,619,1374,810,666,212
4416,6137,4376,5890,4393,3184
4417,2907,2440,3162,3999,2456
4418,6389,4132,2433,481,360
4419,5966,6024,6082,674,402
4420,3509,1932,4420,5367,2326
4421,2711,3619,2536,5834,2208
4422,3469,513,4482,1699,858
4423,4097,4002,4320,229,4295
4424,3466,106,3921,6270,6659
4425,3340,6081,3287,3044,6387
4426,5598,5360,376,5822,3323
4427,1559,6135,4598,3061,6254
4428,384,4059,830,4400,3227
4429,4503,1546,2684,2149,566
4430,1598,4468,5973,1611,5673
4431,1138,2917,2263,3851,3343
4432,4411,5968,2605,3189,923
4433,5690,5971,330,6166,6993
4434,4286,4201,2465,792,1055
4435,3926,3620,2255,2605,3189
4436,3801,2152,3106,5417,1369
4437,3201,3815,1534,1260,5545
4438,3085,2529,104,944,3084
4439,4096,188,2335,2830,3542
4440,4105,3987,4343,4195,6149
4441,6140,1716,3834,856,4537
4442,5466,6937,1231,609,5576
4443,800,3806,2041,1100,3899
4444,6661,6385,2787,5774,3317
4445,2457,4027,5991,3997,6103
4446,1094,4527,1008,2430,4462
4447,6898,2226,5306,4823,4749
4448,5445,5620,1551,588,6053
4449,3094,1958,4449,2043,881
4450,1697,2858,3565,3797,5552
4451,4038,4727,4511,4306,4284
4452,3946,4423,4072,229,4320
4453,4265,4261,4289,3976,3133
4454,4467,2903,3961,3584,3595
4455,2198,3540,1895,3768,2675
4456,3714,462,6070,3250,5812
4457,1907,3898,2762,1428,2466
4458,4263,2884,4355,6153,4304
4459,6996,1554,245,2828,2912
4460,5104,5261,6469,3984,5376
4461,3101,4045,4522,4516,3154
4462,1008,2430,4527,1094,4446
4463,3935,4094,5829,910,5898
4464,1529,4113,422,2896,1202
4465,3668,603,5810,4150,4520
4466,6048,2800,6060,4118,1504
4467,4454,2903,3961,3584,3595
4468,5973,1611,5673,1606,1598
4469,5965,1637,3202,2761,6886
4470,4069,4155,5899,4288,4101
4471,176,1350,1441,1630,1075
4472,4472,4331,491,5621,7045
4473,885,831,75,782,876
4474,3640,320,1482,1684,2863
4475,3073,616,3989,4063,77
4476,3149,4112,4723,5842,3932
4477,2442,4636,6503,6183,1581
4478,82,6051,3488,1424,2900
4479,4506,3860,4409,2927,4479
4480,3449,3191,3190,896,3446
4481,3498,2437,930,455,3497
4482,513,858,1699,1399,1722
4483,2835,6129,734,5351,6652
4484,1428,3898,2057,2762,4457
4485,3326,2232,2219,5552,3331
4486,3802,1445,1032,2175,951
4487,3498,2437,930,455,3497
4488,4034,7031,6812,5827,965
4489,1516,4307,2093,1902,4401
4490,1072,2686,2926,7032,78
4491,6074,563,3356,1073,1527
4492,4079,4183,2458,2439,3903
4493,3094,1958,4449,2043,881
4494,663,657,5944,4252,4373
4495,3044,6081,3746,4926,4425
4496,6180,3716,1520,4462,4446
4497,1498,5446,6327,6195,6776
4498,301,1665,1994,935,1173
4499,1465,1157,2139,3611,4499
4500,4021,4500,4245,3949,4539
4501,3587,4093,1392,3589,2526
4502,3085,2529,104,944,3084
4503,2684,1546,2149,566,721
4504,4504,2578,1057,906,4514
4505,582,2340,884,1876,833
4506,4506,3860,4409,2927,4479
4507,4554,6663,520,3936,1713
4508,1916,1817,1905,373,3954
4509,3153,4278,3825,2848,3709
4510,4284,4306,4511,2767,4038
4511,4284,4306,4510,2767,4038
4512,4512,4011,1039,3580,4344
4513,4513,4538,926,7044,6921
4514,4504,2578,1057,906,4514
4515,4215,307,4065,4323,4762
4516,3141,3154,4522,3836,4045
4517,1676,4249,3460,4176,4282
4518,3925,4161,1544,3092,701
4519,3129,6823,4850,3117,1898
4520,4150,3936,1713,520,6663
4521,4308,1640,3602,4124,3584
4522,4516,4045,3101,4461,3141
4523,1339,2811,911,2214,4220
4524,3999,4530,4524,4301,3162
4525,4525,1852,1513,4226,1896
4526,3864,3199,1660,1994,2469
4527,1094,2430,1008,4446,4462
4528,3156,4275,4311,3592,4340
4529,718,4117,1674,1460,1736
4530,3999,4530,4524,4301,3162
4531,1542,6125,2326,5419,5319
4532,4513,4538,926,7044,6921
4533,4533,3082,4206,3928,4292
4534,5817,4341,4988,4728,6108
4535,633,2458,4336,2439,3903
4536,1121,4144,6285,6186,524
4537,3834,1716,4343,4195,3987
4538,4513,4538,926,7044,6921
4539,4245,3949,2468,4021,4500
4540,4292,4206,4294,3928,3082
4541,3699,6506,6269,4811,5390
4542,5154,352,2742,2091,5456
4543,4763,4981,2203,5123,6861
4544,2988,6781,6825,567,2410
4545,1666,1455,6674,581,7048
4546,971,2536,2711,4421,3619
4547,999,2805,4024,16,124
4548,3773,6153,4304,4355,4339
4549,4690,714,1425,2464,3596
4550,7011,6914,2249,4003,4314
4551,6078,6056,2278,619,4415
4552,2119,6409,2612,2719,2723
4553,1461,3431,6972,2313,6685
4554,4507,6663,520,1713,3936
4555,2993,2622,2596,3367,4940
4556,4879,5249,5080,6226,6452
4557,2505,4954,1768,110,5152
4558,5181,1650,565,998,636
4559,3664,2056,4700,5838,446
4560,639,6720,3148,6614,4760
4561,523,6915,1270,4188,1004
4562,515,6537,5283,5388,2910
4563,3139,1939,6665,2209,500
4564,4587,4857,4761,4907,5297
4565,3663,2069,3295,3634,2160
4566,4803,4800,5138,5407,4952
4567,5088,4953,4913,4872,4776
4568,2623,318,5105,490,1436
4569,5199,4743,17,6208,1088
4570,498,1235,6162,5755,1730
4571,3394,6032,6877,5336,1589
4572,170,3225,6235,6850,5867
4573,4901,4620,4616,5441,2647
4574,6949,88,2531,553,5375
4575,2921,5733,2417,4987,1361
4576,4853,2171,6434,2972,6305
4577,5101,1370,2754,1133,1864
4578,544,1759,3401,6472,533
4579,1564,1108,6009,2836,1855
4580,4873,4582,5041,253,260
4581,4854,2648,6281,6538,5650
4582,4873,4580,5633,4584,5043
4583,1530,6499,2236,1442,2901
4584,5043,3900,5633,2422,3006
4585,6393,1066,137,2388,6822
4586,6860,4917,4612,241,4948
4587,5297,4761,1827,1318,1548
4588,5125,5235,356,6464,6584
4589,2064,211,2398,1607,3321
4590,201,4917,6829,3792,1942
4591,2475,1731,5307,4648,6264
4592,2765,6433,2663,5097,6550
4593,4868,4840,6756,6615,2842
4594,6306,346,6870,6066,4133
4595,83,1095,1052,2413,3755
4596,1398,378,3345,2598,1724
4597,1000,5856,2568,5201,6352
4598,1559,4427,6135,3061,6254
4599,3064,111,3994,3719,5051
4600,3316,3237,3573,2585,3830
4601,2596,3367,4991,4959,4555
4602,3262,2843,1386,5837,685
4603,5112,5188,264,5364,1130
4604,6023,1624,2624,1641,135
4605,4989,5078,2168,5484,1069
4606,4607,6973,6841,6783,6481
4607,4606,6973,6841,6783,6481
4608,6875,4953,5044,702,1401
4609,7047,7023,1762,5152,6818
4610,5026,6390,268,186,2213
4611,98,1982,4621,1082,5850
4612,2546,1779,2740,5136,6797
4613,5099,1058,179,6721,5091
4614,5171,5176,4673,2553,5257
4615,6404,1959,5221,6520,971
4616,5441,4901,4620,2647,4573
4617,1129,1253,6701,5476,2475
4618,2151,811,2196,2150,476
4619,5444,1017,2244,2874,695
4620,4901,4616,5441,4573,2647
4621,98,1982,4787,4611,2535
4622,5060,5678,6751,4978,5657
4623,3182,3777,4855,2633,2523
4624,1487,960,5959,6441,1216
4625,1186,970,5479,2857,1968
4626,2556,5126,5076,127,5077
4627,5245,4692,4706,4883,2072
4628,1308,5548,6029,3726,3638
4629,1804,5331,5158,3978,6004
4630,1965,264,1320,5759,5248
4631,5219,5077,5085,5067,5195
4632,4784,1749,1712,1304,1409
4633,4869,4680,6744,5373,2004
4634,3296,5912,1607,486,2807
4635,2015,1986,2148,2042,2243
4636,4740,5920,1653,5481,4477
4637,4736,5994,991,5717,4665
4638,6178,3415,6475,1688,4488
4639,6792,6796,191,353,5008
4640,4805,5557,451,1385,2242
4641,4107,4073,3458,1647,3748
4642,4939,5807,2691,5214,6065
4643,4747,2827,1748,6393,692
4644,4595,1095,83,1052,4945
4645,2698,6938,1565,1247,1649
4646,3681,68,2323,1343,5018
4647,6366,334,1560,2108,5680
4648,5307,6264,6396,1731,6835
4649,5818,714,6964,1704,4690
4650,5394,452,4371,4197,5411
4651,4683,4588,4904,261,4670
4652,5073,3412,4421,2711,3619
4653,4599,3064,4741,111,3994
4654,1798,1236,7059,6925,660
4655,6553,6644,6636,4943,91
4656,2489,6013,1631,4389,2497
4657,993,3243,2877,2252,1477
4658,480,6431,6745,5026,186
4659,3103,1886,6547,735,6221
4660,6328,66,1288,551,2773
4661,1144,1911,2023,2226,6686
4662,2886,1245,2176,3323,5822
4663,5086,2020,5296,2915,4698
4664,5059,5666,617,3180,2680
4665,28,1734,4271,2334,3511
4666,5313,3233,5605,3574,2500
4667,3995,5656,5797,5804,1306
4668,6879,2615,2092,6485,4868
4669,5220,1172,2600,6611,6578
4670,4904,5125,5235,6464,6584
4671,5241,1758,6799,6640,6708
4672,5133,4794,6857,5053,3760
4673,5257,6010,574,4172,2548
4674,1557,6978,6971,7022,5387
4675,4025,2803,1844,6896,6121
4676,3787,2222,258,1873,6182
4677,7051,3711,3370,4390,43
4678,448,2196,2151,4618,1112
4679,2095,446,5232,5838,4700
4680,6744,4633,4869,5373,2004
4681,1709,2942,2119,2719,2723
4682,2834,6688,1879,6355,5536
4683,4588,356,4651,5125,5235
4684,1705,6284,1053,6373,7013
4685,3429,5038,3381,4886,276
4686,2873,2461,2371,6124,2810
4687,5372,6813,4083,4979,5400
4688,370,2374,1041,2251,3254
4689,4244,6844,1411,4049,4177
4690,4549,1425,2464,714,3596
4691,3221,2173,3920,6443,5238
4692,4706,5245,6619,2072,6262
4693,3641,4299,5252,1933,215
4694,4911,1707,4712,368,5903
4695,5150,6785,4916,6722,6359
4696,5203,2518,5072,5083,4909
4697,4937,37,255,2853,2486
4698,246,6412,2020,2915,4663
4699,3865,537,2636,4709,6247
4700,2056,5838,3664,4559,446
4701,5375,553,4574,6949,2531
4702,1633,3283,1034,6523,6058
4703,2616,3168,5110,1387,2996
4704,2804,5827,2146,965,6812
4705,4975,2757,5074,1744,6680
4706,4692,5245,6619,2072,6262
4707,3130,2363,6413,4858,6811
4708,4709,71,1214,1656,5901
4709,4708,537,71,3865,4699
4710,6637,6988,3281,3099,3637
4711,5271,4851,1552,4934,2778
4712,2134,2794,3547,4911,2354
4713,499,2120,6482,6358,3916
4714,6850,1184,6895,6874,6235
4715,865,6157,6046,4290,4722
4716,4887,6699,3348,6786,6727
4717,4391,6594,3932,4112,4199
4718,3076,256,5537,2645,1596
4719,4158,3155,4315,3889,4726
4720,6837,6741,6871,6445,6703
4721,4724,4143,4238,4766,38
4722,1055,6046,4290,792,6157
4723,5842,4476,3149,2257,4221
4724,4721,4250,4143,4238,4766
4725,6100,4353,4339,4548,3773
4726,4719,4158,3155,3889,4315
4727,3096,4293,4014,4451,4038
4728,6108,4341,5817,4988,4534
4729,4958,5271,4711,4851,1552
4730,4675,4025,1844,6896,6121
4731,1889,2666,1539,1415,3113
4732,3962,1741,1260,3087,2399
4733,4960,4001,57,4767,7038
4734,4751,5285,3688,6332,3208
4735,2284,3687,3067,3788,5472
4736,4637,5717,5994,991,1655
4737,4549,3596,7035,4690,1425
4738,4817,5019,3198,2,2528
4739,4987,4682,6355,5536,2834
4740,5920,5481,1653,1001,3119
4741,5149,4653,4599,3064,111
4742,5093,2480,5205,1162,3284
4743,5199,5036,5050,5058,4838
4744,5132,5035,4771,1336,6654
4745,4977,423,1575,2628,807
4746,5422,4624,988,2487,3822
4747,4643,2827,1748,692,767
4748,4985,4833,1483,5129,5131
4749,2226,4823,5306,6898,4447
4750,7040,4168,6031,6014,2440
4751,4734,5285,1224,2826,3290
4752,2401,4246,1218,1435,631
4753,4835,5055,5166,5231,5049
4754,4942,5029,5237,5106,4906
4755,994,1013,1602,2673,3317
4756,5173,1214,4818,1656,6416
4757,4754,4942,5029,5237,5106
4758,5149,4741,4653,4599,3064
4759,5167,4764,5194,5156,5181
4760,6614,6190,639,4560,522
4761,4587,5297,6855,3392,1318
4762,4065,4515,4215,307,4323
4763,4543,2203,1773,6861,2654
4764,5167,5156,4759,4834,998
4765,175,2155,5418,2479,2292
4766,4238,38,4143,6149,4721
4767,6218,1188,3136,1673,3979
4768,1974,53,1670,4050,6067
4769,2471,1766,4878,3276,6439
4770,4986,5627,6304,4938,3837
4771,1336,5035,4903,6941,76
4772,4783,5214,4642,4939,5807
4773,6348,232,1918,2062,1321
4774,1820,5594,3242,3622,2089
4775,12,5548,4628,1308,6763
4776,5191,4913,5088,5005,5007
4777,5129,1112,4678,448,1139
4778,577,3291,5907,942,1710
4779,4382,3280,3318,3954,267
4780,4564,4907,4994,5062,4587
4781,5082,643,623,3335,5547
4782,4908,1486,5213,4895,4856
4783,4772,5214,4642,4939,87
4784,4632,1749,1304,1712,1409
4785,5103,5851,5192,5263,5879
4786,456,2200,6664,6878,2298
4787,4621,2535,1301,2018,1045
4788,6830,2069,3663,4565,3295
4789,541,512,6309,648,6620
4790,1960,1956,1025,5118,4856
4791,2253,497,5120,2481,2618
4792,4927,5153,5451,7019,92
4793,2250,5054,6867,2697,5614
4794,4672,5133,5053,4918,6857
4795,5070,6588,5247,6502,6610
4796,5027,6064,5223,6118,955
4797,6940,5251,5211,6333,6240
4798,1097,2601,379,147,1151
4799,395,2103,2782,5270,2116
4800,4803,4566,5138,4952,5407
4801,1940,2770,5014,2111,1978
4802,4900,4936,1440,4910,5118
4803,4800,4566,5138,4952,4865
4804,4869,4633,4680,6744,4881
4805,4640,5135,5119,1585,451
4806,6859,5591,2106,355,5647
4807,5438,5586,5662,1089,2034
4808,4601,4959,4991,5242,5295
4809,6535,5927,2820,2530,2017
4810,5190,3173,1271,157,2900
4811,5390,6506,1737,3414,6574
4812,1691,1164,1754,2125,671
4813,5113,6677,4888,306,2626
4814,4655,4943,980,6553,6644
4815,5213,1486,4908,4782,4895
4816,146,3032,3885,3704,526
4817,4738,4664,5059,3180,5666
4818,5173,7037,6277,6416,6023
4819,4356,2206,750,4119,5718
4820,2009,1955,2294,266,3811
4821,11,4915,1473,1422,305
4822,2667,1332,5430,4843,3357
4823,5306,6898,5632,4447,4749
4824,5001,1125,2593,1109,2474
4825,1833,4135,76,6169,6750
4826,4870,10,3341,3220,5692
4827,4877,2537,5304,5510,5504
4828,1794,286,275,3643,3297
4829,6864,6500,2943,2288,2809
4830,5024,2690,4584,5098,167
4831,2704,1109,3342,2941,288
4832,1778,2739,4159,1170,2888
4833,4985,4748,5129,4777,1483
4834,6232,6167,1769,1825,6939
4835,5055,5166,5049,5231,5117
4836,1846,3376,2614,677,6388
4837,2628,4972,4745,4977,423
4838,4997,5058,1274,5050,1809
4839,1684,2863,320,1482,3640
4840,4593,4868,6756,6615,2842
4841,34,6025,312,6319,2761
4842,2745,1211,29,3813,3805
4843,2667,2204,5430,3286,2097
4844,4,6042,2893,6019,6819
4845,4972,4837,2628,4745,4977
4846,3271,2670,2524,6334,165
4847,4924,5305,6650,4896,5075
4848,4657,2252,1492,237,993
4849,4924,4847,6515,4896,2637
4850,2753,159,5876,3742,762
4851,4711,5271,1552,4934,2778
4852,5185,5025,1160,5308,585
4853,6434,6305,6727,4716,6699
4854,4581,2648,6281,6538,5650
4855,2633,3777,2032,5065,2227
4856,4895,1960,1956,4790,1025
4857,1463,1382,1772,1394,2704
4858,4707,3130,2363,6413,6811
4859,233,5046,687,691,6470
4860,5246,4590,1942,4917,5487
4861,4922,3232,2240,5566,3301
4862,1286,3293,2067,2847,5889
4863,1054,1066,6822,137,2388
4864,3647,3692,3360,1393,979
4865,2866,154,5174,547,4952
4866,326,5862,6588,5070,4795
4867,2523,5254,107,5883,2532
4868,4593,4840,4668,6756,6615
4869,4633,4680,6744,5373,2004
4870,1137,5061,4826,836,3235
4871,3737,1243,628,224,5358
4872,4913,5191,5088,5005,4776
4873,4580,4582,260,5041,253
4874,1572,100,223,162,1615
4875,454,1797,1353,6292,6673
4876,6793,5225,6433,2765,5097
4877,4827,2537,5304,5510,5045
4878,1766,4769,2471,3276,3264
4879,4556,5249,6226,5080,6452
4880,1963,1048,5233,2583,4910
4881,2074,5373,2004,4869,4633
4882,3195,838,1400,1689,2840
4883,6391,6289,5245,4692,4706
4884,5006,1936,5933,5848,2821
4885,4981,2477,560,5865,1011
4886,5038,3381,5238,276,4685
4887,4716,6699,3348,6786,6967
4888,6677,4962,4902,6280,116
4889,6618,2077,2265,7,1541
4890,1566,5322,2626,5839,3038
4891,5015,2975,4906,3679,2270
4892,5322,2626,5839,3038,3635
4893,26,4966,1354,3710,4414
4894,5287,564,1672,6589,6891
4895,4856,1960,1956,4790,1025
4896,5075,5305,6515,4847,2507
4897,5425,5039,2525,1051,280
4898,5098,555,324,6583,969
4899,6587,2086,1635,3002,2737
4900,4802,1440,4936,4910,5118
4901,4620,4616,5441,4573,2647
4902,4962,6280,5637,116,689
4903,4000,844,2282,2962,5371
4904,4670,2992,261,5125,5235
4905,669,2567,1352,5882,2931
4906,4891,5015,2975,5106,3679
4907,4994,4761,4587,4564,354
4908,1486,5213,4782,4895,4856
4909,5202,5072,5083,1587,4696
4910,4936,4802,2583,4900,1440
4911,1707,4694,4712,5903,368
4912,5197,5107,5296,4663,5086
4913,5191,4776,5005,5088,4872
4914,4791,1252,2481,2253,497
4915,5814,11,6771,1473,305
4916,6785,5150,6359,6399,4695
4917,4590,201,6860,2720,5246
4918,5212,4794,5053,4672,5133
4919,2925,1853,5127,1910,5330
4920,2877,1477,1813,3405,3243
4921,6764,6881,5813,1169,208
4922,3232,2240,5566,3301,2131
4923,2212,6401,5038,3429,4685
4924,4847,4849,4896,5305,6650
4925,5603,2089,3622,5594,2034
4926,3746,4495,3044,6081,3340
4927,5153,7019,5451,769,1930
4928,6549,6457,2659,5244,6320
4929,5541,6446,6827,6775,6815
4930,2477,4885,1331,1269,6634
4931,6344,165,1323,2406,2924
4932,5406,1576,5329,482,5543
4933,1036,5206,101,5469,2647
4934,1552,2778,2373,4008,3770
4935,6215,182,5550,1867,5961
4936,4910,4802,4900,2583,1440
4937,4697,37,255,2853,2486
4938,3837,5627,6304,2563,2498
4939,4642,5807,2691,5214,6065
4940,5110,4555,3168,4703,2616
4941,2189,6293,1409,1749,2482
4942,4754,5029,5237,5106,4906
4943,980,6917,91,1786,3368
4944,6625,72,6953,5428,1227
4945,4644,4595,1095,83,1052
4946,2501,6041,589,2776,889
4947,1865,6228,3843,659,59
4948,5224,4807,1943,5438,241
4949,6205,5142,3931,5162,6182
4950,6206,20,4171,5990,4662
4951,952,1405,3354,1281,3427
4952,4865,2866,2325,154,5174
4953,4608,6875,702,5044,5088
4954,2505,5152,4609,1762,7047
4955,6865,2123,6863,6582,6766
4956,192,5302,1517,2588,343
4957,1898,3117,1369,5417,2152
4958,5271,4711,4851,1806,1552
4959,4991,5242,5295,3257,145
4960,7038,3273,57,1673,3979
4961,5161,4061,992,3217,496
4962,4902,6280,5637,116,689
4963,5288,2861,5923,1315,242
4964,1478,5560,434,407,5972
4965,487,1677,3362,947,522
4966,4893,26,4414,3382,2396
4967,719,4018,626,1661,5553
4968,1296,6869,2496,5532,3022
4969,420,6980,7053,3229,4051
4970,6991,6670,2425,1638,5404
4971,5026,4610,480,4658,6431
4972,4837,2628,4745,4977,423
4973,1926,542,5955,197,1163
4974,5236,5320,5916,1753,5447
4975,4705,5170,2757,5074,1744
4976,3725,6257,3826,975,5891
4977,4745,423,1575,807,2628
4978,5021,5060,4622,6621,5672
4979,958,5372,6761,6525,4687
4980,481,590,6669,6253,6193
4981,4543,5123,4885,4763,2203
4982,1679,5443,3289,1878,6199
4983,5017,232,1289,2181,5326
4984,2792,1938,6808,1137,6893
4985,1483,4833,4748,5129,5131
4986,6304,5627,4938,2498,3837
4987,3179,1879,2921,2417,5733
4988,5817,4341,4728,6108,4534
4989,5078,4605,2579,5484,2168
4990,6655,6551,6423,6752,6803
4991,5242,4959,6602,3257,5295
4992,3285,3386,2362,3827,136
4993,6035,956,5428,447,3040
4994,4907,128,2397,354,1526
4995,2068,234,5885,5218,5801
